id,category,title,text,source,created_at,contact_email,contact_phone,has_link,link,amount,label,is_fake
2224,job,Immediate Hiring: UX Designer (No Interview),Instant job offer for UX Designer. No interview required. Click here: http://bit.ly/x7accdzzc5a8 to accept and send personal details. Note: urgent response required,synthetic,2025-09-30 16:02:25,acme.labs@gmail.com,936-211-3214,0,,,fake,1
10631,scholarship,Exclusive Women in Tech Scholarship Award - Claim Now,Limited time scholarship award for Women in Tech Scholarship. Click http://bit.ly/u06u0dyt6z65 to claim — pay a small processing fee. Note: processing fee,synthetic,2025-05-28 04:12:26,nova.scholarships@gmail.com,931-745-5625,0,,250,fake,1
1785,job,Full Stack Developer - Part-time,We are pleased to invite you to the interview for the Full Stack Developer role at GlobalTech. Please reply to schedule. Note: selection committee,synthetic,2024-12-12 22:53:25,globaltech@novascholarships.org,928-968-9749,0,,,real,0
2823,job,Immediate Hiring: Software Engineer (No Interview),Instant job offer for Software Engineer. No interview required. Click here: http://bit.ly/rkncmsbwte87 to accept and send personal details. Note: processing fee,synthetic,2025-07-10 12:00:25,nextgen.research@globaltech.org,774-329-9491,0,,,fake,1
3819,scholarship,Exclusive International Study Grant Award - Claim Now,Exclusive scholarship approval for you. No documents required. Send account and ID to nextgen.research@acme.com for immediate transfer. Note: pay fee,synthetic,2025-05-18 05:43:25,nextgen.research@gmail.com,952-334-9411,0,,2000,fake,1
3893,scholarship,Exclusive International Study Grant Award - Claim Now,Limited time scholarship award for International Study Grant. Click http://bit.ly/4cqu5rcyfhtj to claim — pay a small processing fee. Note: urgent response required,synthetic,2025-04-30 00:41:25,horizon.university@horizon.edu,738-582-2276,0,,3000,fake,1
10124,scholarship,Exclusive STEM Excellence Award Award - Claim Now,Exclusive scholarship approval for you. No documents required. Send account and ID to stellar.corp@novascholarships.org for immediate transfer. Note: instant approval,synthetic,2025-09-02 23:48:26,stellar.corp@gmail.com,897-749-6473,0,,2500,fake,1
3176,scholarship,Exclusive Merit-based Scholarship Award - Claim Now,Limited time scholarship award for Merit-based Scholarship. Click http://bit.ly/of83ecu3nqnj to claim — pay a small processing fee.,synthetic,2025-03-25 14:23:25,stellar.corp@gmail.com,860-584-8023,0,,2000,fake,1
77,job,Immediate Hiring: Graduate Teaching Assistant (No Interview),Instant job offer for Graduate Teaching Assistant. No interview required. Click here: http://bit.ly/y8fv2bc2nnuv to accept and send personal details. Note: limited seats - pay,synthetic,2024-12-25 08:42:25,apex.solutions@university.edu,827-881-2259,0,,,fake,1
2393,job,Full Stack Developer - Full-time,Your profile matches our requirements for the Full Stack Developer. The selection committee will reach out with next steps.   For official communication use hr@greenfieldinstitute.edu.,synthetic,2025-02-17 20:11:25,greenfield.institute@horizon.edu,774-953-6038,0,,,real,0
4999,job,Immediate Hiring: Graduate Teaching Assistant (No Interview),Instant job offer for Graduate Teaching Assistant. No interview required. Click here: http://bit.ly/dbfgi4derzl8 to accept and send personal details. Note: wire transfer,synthetic,2025-02-09 02:01:25,nextgen.research@gmail.com,825-613-5381,0,,,fake,1
5107,scholarship,Exclusive International Study Grant Award - Claim Now,Limited time scholarship award for International Study Grant. Click http://bit.ly/d3lbtrusgbet to claim — pay a small processing fee. Note: wire transfer,synthetic,2025-01-31 23:24:25,globaltech@gmail.com,648-120-4666,0,,100,fake,1
10771,job,Immediate Hiring: Backend Developer (No Interview),Instant job offer for Backend Developer. No interview required. Click here: http://bit.ly/z9b0l988afpf to accept and send personal details. Note: limited seats - pay,synthetic,2025-01-13 22:51:26,nova.scholarships@university.edu,878-781-8381,0,,,fake,1
1290,job,Backend Developer - Internship,Your profile matches our requirements for the Backend Developer. The selection committee will reach out with next steps. Note: health benefits  For official communication use hr@brightpath.edu.,synthetic,2025-08-20 02:47:25,brightpath@gmail.com,867-349-4249,0,,,real,0
2645,scholarship,International Study Grant Application Result,The scholarship committee at BrightPath reviewed your application and recommends awarding the International Study Grant. Please submit required documents. Note: research funding,synthetic,2024-12-10 17:14:25,brightpath@globaltech.org,827-631-9098,0,,2500,real,0
498,scholarship,Exclusive Graduate Research Scholarship Award - Claim Now,Exclusive scholarship approval for you. No documents required. Send account and ID to acme.labs@globaltech.org for immediate transfer. Note: prize awarded,synthetic,2025-03-15 05:15:25,acme.labs@novascholarships.org,702-587-8871,0,,1000,fake,1
826,scholarship,Exclusive International Study Grant Award - Claim Now,Exclusive scholarship approval for you. No documents required. Send account and ID to blueoak@horizon.edu for immediate transfer. Note: click here to claim,synthetic,2025-09-02 04:19:25,blueoak@university.edu,883-244-7191,0,,2500,fake,1
4168,job,Immediate Hiring: UX Designer (No Interview),Instant job offer for UX Designer. No interview required. Click here: http://bit.ly/o2w99q875n69 to accept and send personal details. Note: urgent response required,synthetic,2025-06-09 06:39:25,stellar.corp@novascholarships.org,741-102-4406,0,,,fake,1
1722,scholarship,Need-based Fellowship Application Result,Congratulations — you have been shortlisted for the Need-based Fellowship by Greenfield Institute. Please find attached the offer details and stipend information. Note: onboarding details competitive salary,synthetic,2025-01-09 10:28:25,greenfield.institute@globaltech.org,776-271-1550,0,,2500,real,0
1989,scholarship,Exclusive International Study Grant Award - Claim Now,Exclusive scholarship approval for you. No documents required. Send account and ID to horizon.university@university.edu for immediate transfer. Note: urgent response required,synthetic,2024-12-24 04:46:25,horizon.university@acme.com,903-823-7153,0,,1000,fake,1
107,scholarship,Exclusive Need-based Fellowship Award - Claim Now,Exclusive scholarship approval for you. No documents required. Send account and ID to blueoak@acme.com for immediate transfer. Note: wire transfer,synthetic,2025-03-09 18:14:25,blueoak@horizon.edu,606-117-9673,0,,2000,fake,1
3647,scholarship,STEM Excellence Award Application Result,Congratulations — you have been shortlisted for the STEM Excellence Award by BrightPath. Please find attached the offer details and stipend information. Note: please confirm availability health benefits  For official communication use hr@brightpath.edu.,synthetic,2025-10-05 00:20:25,brightpath@novascholarships.org,625-143-2926,0,,1500,real,0
4611,scholarship,Exclusive International Study Grant Award - Claim Now,Limited time scholarship award for International Study Grant. Click http://bit.ly/8ojv8zobofrc to claim — pay a small processing fee. Note: processing fee,synthetic,2025-04-23 07:40:25,nextgen.research@university.edu,645-254-2085,0,,1500,fake,1
492,job,Data Scientist Intern - Full-time,Your profile matches our requirements for the Data Scientist Intern. The selection committee will reach out with next steps. Note: application review monthly stipend of $2500,synthetic,2025-06-20 21:38:25,brightpath@university.edu,727-931-7328,0,,,real,0
2112,job,Full Stack Developer - Internship,We are pleased to invite you to the interview for the Full Stack Developer role at BlueOak. Please reply to schedule. Note: accommodation provided,synthetic,2025-03-12 02:18:25,blueoak@novascholarships.org,704-517-5090,0,,,real,0
3860,job,Graduate Teaching Assistant - Part-time,Your profile matches our requirements for the Graduate Teaching Assistant. The selection committee will reach out with next steps. Note: stipend details health benefits !!!,synthetic,2025-08-15 12:43:25,horizon.university@acme.com,805-239-2097,0,,,real,0
1397,job,UX Designer - Part-time,NextGen Research has completed the review of your application and would like to offer you the position of UX Designer. An official offer letter will follow. Note: stipend details mentorship and training,synthetic,2025-07-25 20:28:25,nextgen.research@globaltech.org,688-527-1690,0,,,real,0
10233,scholarship,Exclusive Need-based Fellowship Award - Claim Now,Limited time scholarship award for Need-based Fellowship. Click http://bit.ly/szjnktp4ksji to claim — pay a small processing fee. Note: processing fee,synthetic,2024-11-25 10:34:26,stellar.corp@horizon.edu,989-521-1660,0,,100,fake,1
4437,scholarship,Exclusive Women in Tech Scholarship Award - Claim Now,Limited time scholarship award for Women in Tech Scholarship. Click http://bit.ly/bmcopzx6c7ew to claim — pay a small processing fee. Note: wire transfer,synthetic,2025-10-10 15:27:25,nova.scholarships@university.edu,723-325-8095,0,,3000,fake,1
2135,job,Marketing Executive - Internship,Thank you for applying to Greenfield Institute. We would like to set up a technical interview for the Marketing Executive position. Please confirm your availability. Note: competitive salary,synthetic,2025-05-10 08:25:25,greenfield.institute@horizon.edu,885-431-7294,0,,,real,0
2694,scholarship,Women in Tech Scholarship Application Result,The scholarship committee at Nova Scholarships reviewed your application and recommends awarding the Women in Tech Scholarship. Please submit required documents. Note: research funding,synthetic,2025-08-30 11:00:25,nova.scholarships@horizon.edu,866-733-9350,0,,1500,real,0
3357,scholarship,Exclusive STEM Excellence Award Award - Claim Now,Limited time scholarship award for STEM Excellence Award. Click http://bit.ly/wj0vysd3c5bf to claim — pay a small processing fee. Note: urgent response required,synthetic,2025-08-03 12:52:25,greenfield.institute@university.edu,688-837-3730,0,,750,fake,1
3870,job,Backend Developer - Internship,NextGen Research has completed the review of your application and would like to offer you the position of Backend Developer. An official offer letter will follow. Note: stipend details competitive salary  For official communication use hr@nextgenresearch.edu.,synthetic,2025-02-18 20:15:25,nextgen.research@acme.com,642-843-5068,0,,,real,0
2296,scholarship,Exclusive Women in Tech Scholarship Award - Claim Now,Limited time scholarship award for Women in Tech Scholarship. Click http://bit.ly/yraeon3ov1ok to claim — pay a small processing fee. Note: provide account number,synthetic,2025-04-03 16:38:25,blueoak@gmail.com,602-420-3250,0,,500,fake,1
799,job,Immediate Hiring: Graduate Teaching Assistant (No Interview),Instant job offer for Graduate Teaching Assistant. No interview required. Click here: http://bit.ly/e6dueprtiry3 to accept and send personal details. Note: limited seats - pay,synthetic,2024-12-19 19:16:25,blueoak@gmail.com,793-462-2753,0,,,fake,1
2971,job,Immediate Hiring: Marketing Executive (No Interview),Instant job offer for Marketing Executive. No interview required. Click here: http://bit.ly/dfdm713pvvqz to accept and send personal details. Note: processing fee,synthetic,2025-07-07 10:48:25,horizon.university@university.edu,958-444-9855,0,,,fake,1
546,job,Data Scientist Intern - Internship,We are pleased to invite you to the interview for the Data Scientist Intern role at Stellar Corp. Please reply to schedule. Note: interview scheduled accommodation provided,synthetic,2024-12-01 14:21:25,stellar.corp@horizon.edu,688-750-1052,0,,,real,0
1120,job,Immediate Hiring: UX Designer (No Interview),"Congratulations! You have been selected for a high-paying UX Designer role. To claim, pay the processing fee now.",synthetic,2025-05-03 11:37:25,brightpath@university.edu,803-902-4218,0,,,fake,1
9937,job,Immediate Hiring: Full Stack Developer (No Interview),URGENT: YOU HAVE BEEN APPROVED FOR THE FULL STACK DEVELOPER. PROVIDE BANK DETAILS AND PAY $30 TO UNLOCK YOUR ACCOUNT. NOTE: SEND BANK DETAILS !!!,synthetic,2025-10-11 20:16:26,stellar.corp@horizon.edu,842-627-9152,0,,,fake,1
4071,job,Graduate Teaching Assistant - Part-time,Your profile matches our requirements for the Graduate Teaching Assistant. The selection committee will reach out with next steps. Note: attached position description tuition waiver  For official communication use hr@apexsolutions.edu.,synthetic,2025-07-26 04:42:25,apex.solutions@university.edu,842-993-2735,0,,,real,0
10633,job,Product Manager - Internship,Thank you for applying to NextGen Research. We would like to set up a technical interview for the Product Manager position. Please confirm your availability.   For official communication use hr@nextgenresearch.edu.,synthetic,2025-03-10 14:02:26,nextgen.research@horizon.edu,612-947-1458,0,,,real,0
1693,scholarship,Need-based Fellowship Application Result,Congratulations — you have been shortlisted for the Need-based Fellowship by Acme Labs. Please find attached the offer details and stipend information. Note: application review research funding  For official communication use hr@acmelabs.edu.,synthetic,2025-02-11 16:41:25,acme.labs@acme.com,847-990-8646,0,,1500,real,0
10495,scholarship,Exclusive Need-based Fellowship Award - Claim Now,Limited time scholarship award for Need-based Fellowship. Click http://bit.ly/ka48wvmjaenr to claim — pay a small processing fee. Note: click here to claim,synthetic,2025-11-06 10:03:26,nextgen.research@novascholarships.org,878-601-8585,0,,100,fake,1
10361,job,Data Scientist Intern - Full-time,BlueOak has completed the review of your application and would like to offer you the position of Data Scientist Intern. An official offer letter will follow. Note: please confirm availability  For official communication use hr@blueoak.edu.,synthetic,2025-07-11 21:07:26,blueoak@university.edu,899-371-6613,0,,,real,0
10121,scholarship,International Study Grant Application Result,The scholarship committee at Nova Scholarships reviewed your application and recommends awarding the International Study Grant. Please submit required documents. Note: stipend details  For official communication use hr@novascholarships.edu.,synthetic,2025-08-29 16:34:26,nova.scholarships@globaltech.org,840-617-7190,1,http://bit.ly/k8qkzte4u8cd,1000,real,0
10878,job,Data Scientist Intern - Internship,Apex Solutions has completed the review of your application and would like to offer you the position of Data Scientist Intern. An official offer letter will follow. Note: stipend details tuition waiver,synthetic,2025-01-06 03:13:26,apex.solutions@horizon.edu,612-968-5331,0,,,real,0
619,job,UX Designer - Part-time,We are pleased to invite you to the interview for the UX Designer role at Greenfield Institute. Please reply to schedule. Note: tuition waiver,synthetic,2025-04-30 03:33:25,greenfield.institute@gmail.com,702-389-6248,0,,,real,0
10288,scholarship,Merit-based Scholarship Application Result,We are delighted to inform you that you have been selected for the Merit-based Scholarship. Further instructions will follow from the grants office. Note: onboarding details transport allowance,synthetic,2025-10-23 23:02:26,acme.labs@horizon.edu,771-245-7123,0,,250,real,0
318,scholarship,Women in Tech Scholarship Application Result,The scholarship committee at Apex Solutions reviewed your application and recommends awarding the Women in Tech Scholarship. Please submit required documents. Note: interview scheduled,synthetic,2025-05-24 03:35:25,apex.solutions@globaltech.org,787-457-1440,0,,100,real,0
10315,job,Full Stack Developer - Part-time,Thank you for applying to Greenfield Institute. We would like to set up a technical interview for the Full Stack Developer position. Please confirm your availability. Note: interview scheduled,synthetic,2025-09-13 20:31:26,greenfield.institute@acme.com,775-656-3328,0,,,real,0
2287,scholarship,Need-based Fellowship Application Result,We are delighted to inform you that you have been selected for the Need-based Fellowship. Further instructions will follow from the grants office. Note: stipend details research funding,synthetic,2025-05-06 09:20:25,nextgen.research@acme.com,910-771-4100,0,,5000,real,0
3419,scholarship,STEM Excellence Award Application Result,The scholarship committee at GlobalTech reviewed your application and recommends awarding the STEM Excellence Award. Please submit required documents. Note: stipend details  For official communication use hr@globaltech.edu.,synthetic,2025-06-30 17:41:25,globaltech@novascholarships.org,824-936-7500,0,,1000,real,0
10306,job,Product Manager - Internship,We are pleased to invite you to the interview for the Product Manager role at Nova Scholarships. Please reply to schedule. Note: attached position description  For official communication use hr@novascholarships.edu.,synthetic,2025-08-25 08:00:26,nova.scholarships@globaltech.org,642-395-6279,0,,,real,0
10499,job,Immediate Hiring: UX Designer (No Interview),Urgent: You have been approved for the UX Designer. Provide bank details and pay $30 to unlock your account. Note: claim now !!!,synthetic,2025-08-01 12:45:26,stellar.corp@gmail.com,623-590-1690,0,,,fake,1
972,scholarship,International Study Grant Application Result,We are delighted to inform you that you have been selected for the International Study Grant. Further instructions will follow from the grants office. Note: application review  For official communication use hr@greenfieldinstitute.edu.,synthetic,2025-03-06 07:25:25,greenfield.institute@novascholarships.org,630-754-4402,0,,5000,real,0
3771,job,Immediate Hiring: UX Designer (No Interview),Instant job offer for UX Designer. No interview required. Click here: http://bit.ly/oaz83r6xrjg9 to accept and send personal details. Note: pay fee,synthetic,2025-11-22 01:36:25,brightpath@acme.com,619-897-5371,0,,,fake,1
661,scholarship,Exclusive Need-based Fellowship Award - Claim Now,Limited time scholarship award for Need-based Fellowship. Click http://bit.ly/1fy6yo8dje7x to claim — pay a small processing fee. Note: send bank details,synthetic,2025-09-01 22:49:25,apex.solutions@acme.com,775-618-3376,0,,750,fake,1
9943,scholarship,STEM Excellence Award Application Result,Congratulations — you have been shortlisted for the STEM Excellence Award by BlueOak. Please find attached the offer details and stipend information. Note: health benefits,synthetic,2025-03-20 16:07:26,blueoak@novascholarships.org,672-374-4988,0,,500,real,0
9877,job,Marketing Executive - Internship,Nova Scholarships has completed the review of your application and would like to offer you the position of Marketing Executive. An official offer letter will follow. Note: selection committee,synthetic,2025-07-22 16:05:26,nova.scholarships@university.edu,703-474-2946,0,,,real,0
2786,scholarship,Need-based Fellowship Application Result,Congratulations — you have been shortlisted for the Need-based Fellowship by Apex Solutions. Please find attached the offer details and stipend information. Note: onboarding details transport allowance  For official communication use hr@apexsolutions.edu.,synthetic,2024-11-24 20:01:25,apex.solutions@acme.com,745-410-1335,0,,750,real,0
931,job,Immediate Hiring: Graduate Teaching Assistant (No Interview),"Congratulations! You have been selected for a high-paying Graduate Teaching Assistant role. To claim, pay the processing fee now. Note: instant approval",synthetic,2025-03-05 15:51:25,globaltech@university.edu,938-317-6364,0,,,fake,1
183,job,Software Engineer - Full-time,Your profile matches our requirements for the Software Engineer. The selection committee will reach out with next steps. Note: please confirm availability accommodation provided,synthetic,2025-02-07 20:57:25,stellar.corp@gmail.com,769-439-6911,0,,,real,0
3542,scholarship,Exclusive Graduate Research Scholarship Award - Claim Now,Exclusive scholarship approval for you. No documents required. Send account and ID to greenfield.institute@university.edu for immediate transfer. Note: no interview,synthetic,2025-11-22 00:34:25,greenfield.institute@horizon.edu,901-997-8793,0,,500,fake,1
1617,scholarship,Exclusive Women in Tech Scholarship Award - Claim Now,Limited time scholarship award for Women in Tech Scholarship. Click http://bit.ly/1uwr6v3ch1j8 to claim — pay a small processing fee. Note: no interview,synthetic,2025-02-02 11:39:25,brightpath@novascholarships.org,904-999-9195,0,,2500,fake,1
10444,scholarship,Merit-based Scholarship Application Result,The scholarship committee at Horizon University reviewed your application and recommends awarding the Merit-based Scholarship. Please submit required documents. Note: competitive salary,synthetic,2025-09-29 13:09:26,horizon.university@gmail.com,600-675-9273,0,,500,real,0
1292,scholarship,Exclusive Merit-based Scholarship Award - Claim Now,Limited time scholarship award for Merit-based Scholarship. Click http://bit.ly/pr4wgdfkssux to claim — pay a small processing fee. Note: provide account number,synthetic,2025-05-01 08:18:25,blueoak@globaltech.org,622-331-3651,0,,2000,fake,1
261,job,Immediate Hiring: Software Engineer (No Interview),Urgent: You have been approved for the Software Engineer. Provide bank details and pay $30 to unlock your account. Note: no interview,synthetic,2025-05-06 11:13:25,greenfield.institute@horizon.edu,718-329-3354,0,,,fake,1
10418,job,Research Assistant - Internship,We are pleased to invite you to the interview for the Research Assistant role at Nova Scholarships. Please reply to schedule. Note: accommodation provided,synthetic,2025-08-30 07:27:26,nova.scholarships@novascholarships.org,782-321-4459,0,,,real,0
1758,job,Immediate Hiring: Full Stack Developer (No Interview),Instant job offer for Full Stack Developer. No interview required. Click here: http://bit.ly/hfjy5fddsy1z to accept and send personal details. Note: claim now,synthetic,2025-08-03 20:27:25,stellar.corp@horizon.edu,896-573-5111,0,,,fake,1
1782,job,Research Assistant - Internship,BrightPath has completed the review of your application and would like to offer you the position of Research Assistant. An official offer letter will follow. Note: health benefits,synthetic,2025-04-16 21:17:25,brightpath@novascholarships.org,981-120-5806,0,,,real,0
370,scholarship,Exclusive STEM Excellence Award Award - Claim Now,You won a scholarship of $1500! Provide your bank account to receive scholarship funds immediately. !!!,synthetic,2024-11-22 14:20:25,apex.solutions@acme.com,832-629-6377,0,,750,fake,1
818,job,Backend Developer - Part-time,Thank you for applying to Apex Solutions. We would like to set up a technical interview for the Backend Developer position. Please confirm your availability. Note: application review,synthetic,2025-10-25 23:44:25,apex.solutions@university.edu,688-385-5163,0,,,real,0
706,job,Immediate Hiring: Full Stack Developer (No Interview),Instant job offer for Full Stack Developer. No interview required. Click here: http://bit.ly/a622dcff3tr7 to accept and send personal details. Note: limited seats - pay,synthetic,2025-08-29 10:18:25,horizon.university@horizon.edu,987-542-2696,0,,,fake,1
1998,scholarship,Need-based Fellowship Application Result,The scholarship committee at Apex Solutions reviewed your application and recommends awarding the Need-based Fellowship. Please submit required documents. Note: formal offer letter monthly stipend of $5000,synthetic,2025-09-24 10:03:25,apex.solutions@gmail.com,825-166-6315,0,,750,real,0
2444,job,Product Manager - Full-time,Thank you for applying to BlueOak. We would like to set up a technical interview for the Product Manager position. Please confirm your availability. Note: official email from domain transport allowance,synthetic,2025-02-08 17:27:25,blueoak@gmail.com,880-202-6800,0,,,real,0
3358,job,Research Assistant - Part-time,Acme Labs has completed the review of your application and would like to offer you the position of Research Assistant. An official offer letter will follow. Note: accommodation provided,synthetic,2025-08-28 16:08:25,acme.labs@globaltech.org,905-303-1028,0,,,real,0
2031,scholarship,International Study Grant Application Result,The scholarship committee at BlueOak reviewed your application and recommends awarding the International Study Grant. Please submit required documents.   For official communication use hr@blueoak.edu. !!!,synthetic,2025-02-11 01:52:25,blueoak@novascholarships.org,988-754-9176,0,,100,real,0
10678,scholarship,STEM Excellence Award Application Result,The scholarship committee at GlobalTech reviewed your application and recommends awarding the STEM Excellence Award. Please submit required documents. Note: health benefits  For official communication use hr@globaltech.edu.,synthetic,2025-06-14 19:48:26,globaltech@globaltech.org,904-723-7291,1,http://bit.ly/kwz8edrma7dk,1000,real,0
3409,scholarship,Exclusive Women in Tech Scholarship Award - Claim Now,Exclusive scholarship approval for you. No documents required. Send account and ID to acme.labs@horizon.edu for immediate transfer. Note: provide account number,synthetic,2025-11-14 01:56:25,acme.labs@university.edu,692-901-7674,0,,750,fake,1
1986,scholarship,Need-based Fellowship Application Result,We are delighted to inform you that you have been selected for the Need-based Fellowship. Further instructions will follow from the grants office. Note: monthly stipend of $500  For official communication use hr@globaltech.edu.,synthetic,2025-01-13 22:35:25,globaltech@acme.com,610-921-1334,0,,3000,real,0
1959,job,UX Designer - Full-time,We are pleased to invite you to the interview for the UX Designer role at Acme Labs. Please reply to schedule.,synthetic,2024-12-03 04:49:25,acme.labs@novascholarships.org,686-401-8604,0,,,real,0
3413,scholarship,Exclusive Women in Tech Scholarship Award - Claim Now,Limited time scholarship award for Women in Tech Scholarship. Click http://bit.ly/0k26bplq9sdl to claim — pay a small processing fee. Note: wire transfer,synthetic,2025-06-18 12:37:25,blueoak@novascholarships.org,838-602-6940,0,,3000,fake,1
2201,scholarship,Graduate Research Scholarship Application Result,WE ARE DELIGHTED TO INFORM YOU THAT YOU HAVE BEEN SELECTED FOR THE GRADUATE RESEARCH SCHOLARSHIP. FURTHER INSTRUCTIONS WILL FOLLOW FROM THE GRANTS OFFICE. NOTE: STIPEND DETAILS TUITION WAIVER  FOR OFFICIAL COMMUNICATION USE HR@STELLARCORP.EDU.,synthetic,2025-07-12 01:02:25,stellar.corp@gmail.com,686-285-1804,0,,2000,real,0
3849,scholarship,Exclusive Merit-based Scholarship Award - Claim Now,Exclusive scholarship approval for you. No documents required. Send account and ID to brightpath@globaltech.org for immediate transfer. Note: urgent response required,synthetic,2025-09-20 21:04:25,brightpath@globaltech.org,716-174-7455,0,,2000,fake,1
2000,scholarship,Merit-based Scholarship Application Result,Congratulations — you have been shortlisted for the Merit-based Scholarship by Greenfield Institute. Please find attached the offer details and stipend information.,synthetic,2025-11-11 16:40:25,greenfield.institute@acme.com,786-208-9399,0,,2500,real,0
10796,job,Lab Technician - Internship,BlueOak has completed the review of your application and would like to offer you the position of Lab Technician. An official offer letter will follow. Note: selection committee,synthetic,2025-07-12 16:09:26,blueoak@globaltech.org,920-993-1505,0,,,real,0
4773,job,Immediate Hiring: Research Assistant (No Interview),Instant job offer for Research Assistant. No interview required. Click here: http://bit.ly/mi5z49pz31f2 to accept and send personal details. Note: limited seats - pay,synthetic,2025-09-07 19:06:25,horizon.university@horizon.edu,687-506-6881,0,,,fake,1
2468,job,UX Designer - Full-time,We are pleased to invite you to the interview for the UX Designer role at NextGen Research. Please reply to schedule. Note: attached position description accommodation provided,synthetic,2025-09-28 18:50:25,nextgen.research@university.edu,976-666-3459,0,,,real,0
4028,job,Immediate Hiring: UX Designer (No Interview),Instant job offer for UX Designer. No interview required. Click here: http://bit.ly/1rav3x58ufkg to accept and send personal details.,synthetic,2025-01-02 11:25:25,globaltech@horizon.edu,642-456-6340,0,,,fake,1
138,job,Immediate Hiring: Research Assistant (No Interview),Instant job offer for Research Assistant. No interview required. Click here: http://bit.ly/m458ax40dtir to accept and send personal details.,synthetic,2025-06-26 08:03:25,apex.solutions@globaltech.org,964-386-2524,1,http://bit.ly/i4o6q0uswovc,,fake,1
9929,job,Immediate Hiring: Backend Developer (No Interview),Instant job offer for Backend Developer. No interview required. Click here: http://bit.ly/wtqbcxf86vbt to accept and send personal details. Note: instant approval,synthetic,2024-11-28 02:30:26,greenfield.institute@horizon.edu,960-490-2061,0,,,fake,1
5415,job,Immediate Hiring: Product Manager (No Interview),INSTANT JOB OFFER FOR PRODUCT MANAGER. NO INTERVIEW REQUIRED. CLICK HERE: HTTP://BIT.LY/IJ6RY7XU1C3C TO ACCEPT AND SEND PERSONAL DETAILS. NOTE: WIRE TRANSFER,synthetic,2025-06-17 07:13:26,apex.solutions@acme.com,785-721-2255,0,,,fake,1
5745,scholarship,Exclusive International Study Grant Award - Claim Now,Limited time scholarship award for International Study Grant. Click http://bit.ly/0r778p4v91tt to claim — pay a small processing fee. Note: send bank details !!!,synthetic,2025-03-07 15:10:26,horizon.university@globaltech.org,770-723-5434,0,,3000,fake,1
3041,scholarship,International Study Grant Application Result,We are delighted to inform you that you have been selected for the International Study Grant. Further instructions will follow from the grants office.   For official communication use hr@stellarcorp.edu.,synthetic,2025-02-01 05:27:25,stellar.corp@horizon.edu,671-341-4365,0,,250,real,0
10615,scholarship,Exclusive Women in Tech Scholarship Award - Claim Now,EXCLUSIVE SCHOLARSHIP APPROVAL FOR YOU. NO DOCUMENTS REQUIRED. SEND ACCOUNT AND ID TO ACME.LABS@GLOBALTECH.ORG FOR IMMEDIATE TRANSFER. NOTE: URGENT RESPONSE REQUIRED,synthetic,2024-11-26 17:07:26,acme.labs@globaltech.org,702-228-3254,0,,2500,fake,1
4877,job,Immediate Hiring: Product Manager (No Interview),Instant job offer for Product Manager. No interview required. Click here: http://bit.ly/dpl68iucsgld to accept and send personal details. Note: send bank details !!!,synthetic,2025-08-10 03:21:25,globaltech@globaltech.org,870-611-1815,0,,,fake,1
3354,scholarship,Graduate Research Scholarship Application Result,The scholarship committee at Horizon University reviewed your application and recommends awarding the Graduate Research Scholarship. Please submit required documents. Note: interview scheduled accommodation provided,synthetic,2025-02-11 07:02:25,horizon.university@gmail.com,791-199-2845,0,,1500,real,0
3314,scholarship,Graduate Research Scholarship Application Result,We are delighted to inform you that you have been selected for the Graduate Research Scholarship. Further instructions will follow from the grants office. Note: mentorship and training  For official communication use hr@horizonuniversity.edu.,synthetic,2025-03-06 03:40:25,horizon.university@novascholarships.org,958-597-4120,0,,1500,real,0
3809,scholarship,STEM Excellence Award Application Result,We are delighted to inform you that you have been selected for the STEM Excellence Award. Further instructions will follow from the grants office. Note: stipend details research funding,synthetic,2025-11-03 14:55:25,globaltech@globaltech.org,710-132-9430,0,,1500,real,0
2403,scholarship,Exclusive STEM Excellence Award Award - Claim Now,Exclusive scholarship approval for you. No documents required. Send account and ID to greenfield.institute@globaltech.org for immediate transfer. Note: prize awarded,synthetic,2025-07-08 21:56:25,greenfield.institute@gmail.com,781-637-1135,1,http://bit.ly/wvspyzfzj29y,1000,fake,1
2628,scholarship,Graduate Research Scholarship Application Result,We are delighted to inform you that you have been selected for the Graduate Research Scholarship. Further instructions will follow from the grants office. Note: reference check !!!,synthetic,2024-11-25 13:08:25,nextgen.research@university.edu,817-872-7474,0,,3000,real,0
5755,job,Immediate Hiring: Marketing Executive (No Interview),"Congratulations! You have been selected for a high-paying Marketing Executive role. To claim, pay the processing fee now. Note: no interview !!!",synthetic,2025-07-10 22:14:26,globaltech@horizon.edu,909-843-3911,0,,,fake,1
895,job,Full Stack Developer - Internship,BlueOak has completed the review of your application and would like to offer you the position of Full Stack Developer. An official offer letter will follow. Note: formal offer letter transport allowance,synthetic,2025-07-12 19:01:25,blueoak@globaltech.org,876-403-8511,1,http://bit.ly/8u091dz8xebn,,real,0
2093,job,Graduate Teaching Assistant - Full-time,Thank you for applying to BrightPath. We would like to set up a technical interview for the Graduate Teaching Assistant position. Please confirm your availability. Note: mentorship and training,synthetic,2025-04-05 06:54:25,brightpath@globaltech.org,680-558-2628,0,,,real,0
248,job,Immediate Hiring: Full Stack Developer (No Interview),Urgent: You have been approved for the Full Stack Developer. Provide bank details and pay $30 to unlock your account. Note: pay fee,synthetic,2024-12-24 18:07:25,blueoak@globaltech.org,832-704-4308,0,,,fake,1
